deal_id,rep_id,customer,product,deal_value,stage,close_date,month,sales_cycle_days
1389,5,Client_029,Support Contract,0,Lost,12/13/2024,12/1/2024,60
1390,5,Client_038,Pro License,0,Lost,12/28/2024,12/1/2024,43
1391,5,Client_066,Enterprise Suite,0,Lost,12/17/2024,12/1/2024,39
1392,5,Client_065,Enterprise Suite,0,Lost,12/12/2024,12/1/2024,56
1393,5,Client_079,Pro License,0,Lost,12/8/2024,12/1/2024,46
1394,5,Client_058,Pro License,0,Lost,12/5/2024,12/1/2024,25
1395,6,Client_085,Pro License,1068.140015,Won,1/19/2024,1/1/2024,86
1396,6,Client_046,Enterprise Suite,3029.360107,Won,1/24/2024,1/1/2024,75
1397,6,Client_030,Enterprise Suite,12543.78027,Won,1/8/2024,1/1/2024,76
1398,6,Client_030,Enterprise Suite,3154.48999,Won,1/9/2024,1/1/2024,61
1399,6,Client_067,Starter Pack,949.789978,Won,1/22/2024,1/1/2024,40
1400,6,Client_059,Enterprise Suite,3173.350098,Won,1/13/2024,1/1/2024,74
1401,6,Client_014,Support Contract,2451.5,Won,1/2/2024,1/1/2024,55
1402,6,Client_095,Starter Pack,4778.069824,Won,1/21/2024,1/1/2024,49
1403,6,Client_073,Pro License,357.2200012,Won,1/19/2024,1/1/2024,83
1404,6,Client_047,Support Contract,4519.140137,Won,1/13/2024,1/1/2024,62
1405,6,Client_067,Starter Pack,2460.300049,Won,1/21/2024,1/1/2024,23
1406,6,Client_067,Consulting Package,10407.84961,Won,1/13/2024,1/1/2024,42
1407,6,Client_063,Consulting Package,1320.800049,Won,1/12/2024,1/1/2024,58
1408,6,Client_065,Pro License,3161.429932,Won,1/20/2024,1/1/2024,14
1409,6,Client_030,Enterprise Suite,8488.44043,Won,1/15/2024,1/1/2024,35
1410,6,Client_083,Starter Pack,0,Lost,1/17/2024,1/1/2024,27
1411,6,Client_024,Pro License,0,Lost,1/5/2024,1/1/2024,37
1412,6,Client_092,Enterprise Suite,0,Lost,1/20/2024,1/1/2024,56
1413,6,Client_054,Starter Pack,0,Lost,1/8/2024,1/1/2024,60
1414,6,Client_062,Consulting Package,0,Lost,1/4/2024,1/1/2024,44
1415,6,Client_076,Pro License,0,Lost,1/7/2024,1/1/2024,55
1416,6,Client_003,Pro License,343.1300049,Won,2/27/2024,2/1/2024,66
1417,6,Client_074,Support Contract,1748.910034,Won,2/2/2024,2/1/2024,30
1418,6,Client_081,Support Contract,6015.720215,Won,2/6/2024,2/1/2024,31
1419,6,Client_019,Enterprise Suite,340.5799866,Won,2/2/2024,2/1/2024,87
1420,6,Client_024,Support Contract,4262.629883,Won,2/6/2024,2/1/2024,47
1421,6,Client_073,Enterprise Suite,2073.330078,Won,2/13/2024,2/1/2024,90
1422,6,Client_011,Pro License,4737.959961,Won,2/24/2024,2/1/2024,50
1423,6,Client_062,Pro License,228.6999969,Won,2/15/2024,2/1/2024,74
1424,6,Client_077,Pro License,10023.57031,Won,2/8/2024,2/1/2024,66
1425,6,Client_099,Pro License,17731.74023,Won,2/26/2024,2/1/2024,88
1426,6,Client_034,Pro License,16948.46094,Won,2/20/2024,2/1/2024,79
1427,6,Client_059,Support Contract,6764.580078,Won,2/24/2024,2/1/2024,57
1428,6,Client_009,Pro License,0,Lost,2/19/2024,2/1/2024,38
1429,6,Client_017,Enterprise Suite,0,Lost,2/13/2024,2/1/2024,15
1430,6,Client_067,Support Contract,0,Lost,2/7/2024,2/1/2024,57
1431,6,Client_020,Support Contract,0,Lost,2/14/2024,2/1/2024,20
1432,6,Client_061,Support Contract,0,Lost,2/6/2024,2/1/2024,52
1433,6,Client_069,Support Contract,0,Lost,2/2/2024,2/1/2024,21
1434,6,Client_085,Pro License,95.37999725,Won,3/3/2024,3/1/2024,75
1435,6,Client_001,Consulting Package,1667.01001,Won,3/20/2024,3/1/2024,83
1436,6,Client_048,Enterprise Suite,2859.540039,Won,3/17/2024,3/1/2024,67
1437,6,Client_055,Pro License,6273.660156,Won,3/23/2024,3/1/2024,81
1438,6,Client_099,Consulting Package,4902.220215,Won,3/26/2024,3/1/2024,75
1439,6,Client_095,Support Contract,2517.290039,Won,3/12/2024,3/1/2024,89
1440,6,Client_018,Starter Pack,1363.030029,Won,3/4/2024,3/1/2024,68
1441,6,Client_011,Starter Pack,24948.55078,Won,3/16/2024,3/1/2024,43
1442,6,Client_053,Starter Pack,2368.179932,Won,3/20/2024,3/1/2024,83
1443,6,Client_091,Enterprise Suite,2559.699951,Won,3/7/2024,3/1/2024,14
1444,6,Client_016,Support Contract,761.8099976,Won,3/19/2024,3/1/2024,80
1445,6,Client_084,Pro License,6752.75,Won,3/1/2024,3/1/2024,62
1446,6,Client_053,Starter Pack,5044.399902,Won,3/23/2024,3/1/2024,54
1447,6,Client_020,Consulting Package,0,Lost,3/4/2024,3/1/2024,55
1448,6,Client_033,Starter Pack,0,Lost,3/19/2024,3/1/2024,48
1449,6,Client_073,Starter Pack,0,Lost,3/14/2024,3/1/2024,53
1450,6,Client_088,Consulting Package,0,Lost,3/9/2024,3/1/2024,27
1451,6,Client_071,Support Contract,0,Lost,3/14/2024,3/1/2024,44
1452,6,Client_048,Support Contract,0,Lost,3/6/2024,3/1/2024,49
1453,6,Client_040,Support Contract,4501.279785,Won,4/16/2024,4/1/2024,46
1454,6,Client_095,Pro License,1351.849976,Won,4/12/2024,4/1/2024,64
1455,6,Client_096,Pro License,12761.67969,Won,4/28/2024,4/1/2024,29
1456,6,Client_013,Pro License,693.5900269,Won,4/15/2024,4/1/2024,34
1457,6,Client_044,Support Contract,2398.139893,Won,4/17/2024,4/1/2024,65
1458,6,Client_021,Consulting Package,12178.95996,Won,4/20/2024,4/1/2024,20
1459,6,Client_012,Pro License,2305.100098,Won,4/21/2024,4/1/2024,14
1460,6,Client_056,Enterprise Suite,4309.709961,Won,4/16/2024,4/1/2024,90
1461,6,Client_029,Starter Pack,2146.560059,Won,4/3/2024,4/1/2024,47
1462,6,Client_093,Consulting Package,1357.430054,Won,4/3/2024,4/1/2024,18
1463,6,Client_037,Support Contract,17507.83984,Won,4/13/2024,4/1/2024,80
1464,6,Client_082,Consulting Package,2229.919922,Won,4/2/2024,4/1/2024,36
1465,6,Client_026,Support Contract,9509.360352,Won,4/15/2024,4/1/2024,15
1466,6,Client_025,Enterprise Suite,0,Lost,4/10/2024,4/1/2024,52
1467,6,Client_067,Pro License,0,Lost,4/17/2024,4/1/2024,53
1468,6,Client_087,Enterprise Suite,0,Lost,4/6/2024,4/1/2024,37
1469,6,Client_084,Enterprise Suite,0,Lost,4/8/2024,4/1/2024,24
1470,6,Client_100,Consulting Package,3922.060059,Won,5/3/2024,5/1/2024,49
1471,6,Client_052,Support Contract,1709.630005,Won,5/12/2024,5/1/2024,64
1472,6,Client_002,Enterprise Suite,7429.620117,Won,5/7/2024,5/1/2024,80
1473,6,Client_037,Support Contract,2383.719971,Won,5/3/2024,5/1/2024,84
1474,6,Client_045,Starter Pack,12823.46973,Won,5/19/2024,5/1/2024,58
1475,6,Client_059,Consulting Package,763.1900024,Won,5/8/2024,5/1/2024,38
1476,6,Client_034,Pro License,7548.430176,Won,5/19/2024,5/1/2024,14
1477,6,Client_014,Support Contract,5573.97998,Won,5/14/2024,5/1/2024,78
1478,6,Client_038,Starter Pack,5480.680176,Won,5/3/2024,5/1/2024,78
1479,6,Client_033,Support Contract,6928.279785,Won,5/4/2024,5/1/2024,79
1480,6,Client_033,Consulting Package,5323.370117,Won,5/27/2024,5/1/2024,87
1481,6,Client_062,Pro License,3659.840088,Won,5/13/2024,5/1/2024,86
1482,6,Client_100,Consulting Package,523.2399902,Won,5/25/2024,5/1/2024,57
1483,6,Client_059,Support Contract,0,Lost,5/22/2024,5/1/2024,15
1484,6,Client_015,Starter Pack,0,Lost,5/16/2024,5/1/2024,18
1485,6,Client_082,Pro License,0,Lost,5/13/2024,5/1/2024,57
1486,6,Client_030,Starter Pack,0,Lost,5/23/2024,5/1/2024,40
1487,6,Client_067,Support Contract,0,Lost,5/12/2024,5/1/2024,14
1488,6,Client_032,Starter Pack,14441.76953,Won,6/23/2024,6/1/2024,47
1489,6,Client_087,Starter Pack,5957.649902,Won,6/3/2024,6/1/2024,65
1490,6,Client_023,Consulting Package,1131.73999,Won,6/3/2024,6/1/2024,84
1491,6,Client_028,Support Contract,1213.040039,Won,6/11/2024,6/1/2024,59
1492,6,Client_096,Pro License,10493.69043,Won,6/9/2024,6/1/2024,37
1493,6,Client_031,Pro License,5103.240234,Won,6/16/2024,6/1/2024,39
1494,6,Client_027,Pro License,2029.839966,Won,6/28/2024,6/1/2024,47
1495,6,Client_080,Starter Pack,6135.580078,Won,6/7/2024,6/1/2024,45
1496,6,Client_016,Enterprise Suite,601.9099731,Won,6/5/2024,6/1/2024,27
1497,6,Client_079,Enterprise Suite,7910.830078,Won,6/22/2024,6/1/2024,77
1498,6,Client_006,Consulting Package,2841.899902,Won,6/25/2024,6/1/2024,83
1499,6,Client_064,Support Contract,14487.42969,Won,6/12/2024,6/1/2024,54
1500,6,Client_036,Consulting Package,0,Lost,6/28/2024,6/1/2024,25
1501,6,Client_066,Starter Pack,0,Lost,6/25/2024,6/1/2024,39
1502,6,Client_097,Support Contract,0,Lost,6/8/2024,6/1/2024,22
1503,6,Client_068,Consulting Package,0,Lost,6/2/2024,6/1/2024,44
1504,6,Client_005,Support Contract,0,Lost,6/18/2024,6/1/2024,36
1505,6,Client_088,Pro License,0,Lost,6/13/2024,6/1/2024,43
1506,6,Client_059,Starter Pack,393.2000122,Won,7/4/2024,7/1/2024,80
1507,6,Client_002,Pro License,2605.76001,Won,7/23/2024,7/1/2024,15
1508,6,Client_013,Starter Pack,3418.330078,Won,7/13/2024,7/1/2024,88
1509,6,Client_024,Support Contract,4790.939941,Won,7/12/2024,7/1/2024,47
1510,6,Client_035,Consulting Package,1802.910034,Won,7/9/2024,7/1/2024,44
1511,6,Client_047,Pro License,6208.040039,Won,7/20/2024,7/1/2024,57
1512,6,Client_027,Consulting Package,10284.07031,Won,7/16/2024,7/1/2024,68
1513,6,Client_047,Consulting Package,7912.819824,Won,7/23/2024,7/1/2024,61
1514,6,Client_024,Support Contract,211.3600006,Won,7/9/2024,7/1/2024,71
1515,6,Client_088,Pro License,3424.050049,Won,7/5/2024,7/1/2024,87
1516,6,Client_093,Starter Pack,579.5800171,Won,7/27/2024,7/1/2024,26
1517,6,Client_072,Consulting Package,1448.930054,Won,7/26/2024,7/1/2024,44
1518,6,Client_026,Pro License,22571.66992,Won,7/28/2024,7/1/2024,62
1519,6,Client_095,Pro License,0,Lost,7/26/2024,7/1/2024,44
1520,6,Client_002,Pro License,0,Lost,7/26/2024,7/1/2024,40
1521,6,Client_018,Support Contract,0,Lost,7/16/2024,7/1/2024,48
1522,6,Client_041,Consulting Package,0,Lost,7/24/2024,7/1/2024,33
1523,6,Client_072,Support Contract,0,Lost,7/9/2024,7/1/2024,17
1524,6,Client_089,Pro License,16751.46094,Won,8/13/2024,8/1/2024,26
1525,6,Client_033,Consulting Package,11333.92969,Won,8/2/2024,8/1/2024,41
1526,6,Client_058,Starter Pack,135.6900024,Won,8/27/2024,8/1/2024,26
1527,6,Client_047,Support Contract,5461.319824,Won,8/9/2024,8/1/2024,60
1528,6,Client_045,Enterprise Suite,10076.84961,Won,8/18/2024,8/1/2024,46
1529,6,Client_045,Support Contract,1270.900024,Won,8/14/2024,8/1/2024,29
1530,6,Client_074,Support Contract,5966.22998,Won,8/7/2024,8/1/2024,87
1531,6,Client_046,Starter Pack,466.6199951,Won,8/6/2024,8/1/2024,50
1532,6,Client_063,Consulting Package,1130.900024,Won,8/22/2024,8/1/2024,79
1533,6,Client_079,Starter Pack,6988.310059,Won,8/3/2024,8/1/2024,62
1534,6,Client_081,Pro License,0,Lost,8/15/2024,8/1/2024,24
1535,6,Client_044,Consulting Package,0,Lost,8/21/2024,8/1/2024,54
1536,6,Client_074,Consulting Package,0,Lost,8/20/2024,8/1/2024,18
1537,6,Client_021,Starter Pack,0,Lost,8/3/2024,8/1/2024,28
1538,6,Client_084,Starter Pack,9726.379883,Won,9/11/2024,9/1/2024,54
1539,6,Client_078,Consulting Package,1347.209961,Won,9/23/2024,9/1/2024,48
1540,6,Client_100,Starter Pack,1105.72998,Won,9/9/2024,9/1/2024,70
1541,6,Client_067,Consulting Package,666.2600098,Won,9/24/2024,9/1/2024,89
1542,6,Client_024,Enterprise Suite,6103.410156,Won,9/14/2024,9/1/2024,35
1543,6,Client_085,Starter Pack,7394.399902,Won,9/5/2024,9/1/2024,44
1544,6,Client_027,Pro License,193.6100006,Won,9/24/2024,9/1/2024,24
1545,6,Client_013,Enterprise Suite,16602.13086,Won,9/13/2024,9/1/2024,27
1546,6,Client_007,Enterprise Suite,321.9500122,Won,9/16/2024,9/1/2024,84
1547,6,Client_068,Enterprise Suite,4701.299805,Won,9/25/2024,9/1/2024,64
1548,6,Client_080,Pro License,7447.75,Won,9/4/2024,9/1/2024,47
1549,6,Client_040,Pro License,12352.41992,Won,9/3/2024,9/1/2024,63
1550,6,Client_057,Pro License,7552.879883,Won,9/8/2024,9/1/2024,50
1551,6,Client_068,Pro License,0,Lost,9/5/2024,9/1/2024,15
1552,6,Client_085,Starter Pack,0,Lost,9/2/2024,9/1/2024,34
1553,6,Client_061,Consulting Package,0,Lost,9/28/2024,9/1/2024,48
1554,6,Client_071,Consulting Package,0,Lost,9/9/2024,9/1/2024,22
1555,6,Client_070,Pro License,0,Lost,9/23/2024,9/1/2024,51
1556,6,Client_059,Support Contract,0,Lost,9/20/2024,9/1/2024,41
1557,6,Client_040,Starter Pack,438.2000122,Won,10/17/2024,10/1/2024,82
1558,6,Client_030,Enterprise Suite,11817.55957,Won,10/16/2024,10/1/2024,83
1559,6,Client_047,Consulting Package,4162.140137,Won,10/15/2024,10/1/2024,53
1560,6,Client_039,Enterprise Suite,8920.160156,Won,10/9/2024,10/1/2024,33
1561,6,Client_098,Pro License,3159.290039,Won,10/1/2024,10/1/2024,80
1562,6,Client_061,Support Contract,5413.490234,Won,10/12/2024,10/1/2024,50
1563,6,Client_097,Consulting Package,3921.949951,Won,10/1/2024,10/1/2024,76
1564,6,Client_099,Consulting Package,6901.669922,Won,10/10/2024,10/1/2024,15
1565,6,Client_077,Pro License,446.8500061,Won,10/26/2024,10/1/2024,51
1566,6,Client_071,Starter Pack,326.6499939,Won,10/26/2024,10/1/2024,14
1567,6,Client_072,Consulting Package,1489.369995,Won,10/7/2024,10/1/2024,66
1568,6,Client_021,Consulting Package,912.0700073,Won,10/13/2024,10/1/2024,45
1569,6,Client_029,Starter Pack,10778.48047,Won,10/27/2024,10/1/2024,62
1570,6,Client_081,Pro License,1298.51001,Won,10/3/2024,10/1/2024,68
1571,6,Client_037,Support Contract,19542.09961,Won,10/17/2024,10/1/2024,48
1572,6,Client_035,Consulting Package,0,Lost,10/26/2024,10/1/2024,26
1573,6,Client_009,Pro License,0,Lost,10/28/2024,10/1/2024,22
1574,6,Client_015,Consulting Package,0,Lost,10/10/2024,10/1/2024,53
1575,6,Client_035,Support Contract,0,Lost,10/15/2024,10/1/2024,45
1576,6,Client_042,Enterprise Suite,0,Lost,10/7/2024,10/1/2024,23
1577,6,Client_069,Enterprise Suite,0,Lost,10/2/2024,10/1/2024,25
1578,6,Client_035,Pro License,5248.810059,Won,11/4/2024,11/1/2024,50
1579,6,Client_094,Enterprise Suite,3366.72998,Won,11/23/2024,11/1/2024,70
1580,6,Client_020,Enterprise Suite,3957.290039,Won,11/8/2024,11/1/2024,25
1581,6,Client_044,Consulting Package,6201.410156,Won,11/16/2024,11/1/2024,41
1582,6,Client_048,Consulting Package,1266.339966,Won,11/10/2024,11/1/2024,77
1583,6,Client_043,Enterprise Suite,27384.38086,Won,11/23/2024,11/1/2024,18
1584,6,Client_008,Starter Pack,17970.88086,Won,11/27/2024,11/1/2024,32
1585,6,Client_010,Support Contract,5130.350098,Won,11/25/2024,11/1/2024,64
1586,6,Client_025,Starter Pack,1086.719971,Won,11/16/2024,11/1/2024,37
1587,6,Client_002,Enterprise Suite,5566.819824,Won,11/27/2024,11/1/2024,62
1588,6,Client_050,Consulting Package,365.8800049,Won,11/25/2024,11/1/2024,45
1589,6,Client_026,Consulting Package,152,Won,11/8/2024,11/1/2024,18
1590,6,Client_067,Pro License,1454.890015,Won,11/24/2024,11/1/2024,26
1591,6,Client_050,Starter Pack,0,Lost,11/16/2024,11/1/2024,34
1592,6,Client_081,Enterprise Suite,0,Lost,11/6/2024,11/1/2024,49
1593,6,Client_016,Starter Pack,0,Lost,11/17/2024,11/1/2024,44
1594,6,Client_039,Pro License,0,Lost,11/21/2024,11/1/2024,37
1595,6,Client_015,Pro License,6040.859863,Won,12/2/2024,12/1/2024,41
1596,6,Client_042,Enterprise Suite,2466.310059,Won,12/21/2024,12/1/2024,69
1597,6,Client_075,Enterprise Suite,1889.180054,Won,12/6/2024,12/1/2024,49
1598,6,Client_002,Enterprise Suite,2063.340088,Won,12/13/2024,12/1/2024,45
1599,6,Client_089,Support Contract,19553,Won,12/19/2024,12/1/2024,74
1600,6,Client_099,Enterprise Suite,182.1600037,Won,12/5/2024,12/1/2024,61
1601,6,Client_064,Enterprise Suite,8978.240234,Won,12/8/2024,12/1/2024,34
1602,6,Client_098,Enterprise Suite,3846.25,Won,12/22/2024,12/1/2024,57
1603,6,Client_083,Pro License,2569.129883,Won,12/2/2024,12/1/2024,59
1604,6,Client_014,Pro License,5748.879883,Won,12/23/2024,12/1/2024,82
1605,6,Client_041,Support Contract,2967.320068,Won,12/16/2024,12/1/2024,43
1606,6,Client_057,Pro License,9197.459961,Won,12/26/2024,12/1/2024,58
1607,6,Client_046,Pro License,10277.54004,Won,12/1/2024,12/1/2024,62
1608,6,Client_063,Consulting Package,2437.189941,Won,12/9/2024,12/1/2024,19
1609,6,Client_038,Support Contract,0,Lost,12/18/2024,12/1/2024,58
1610,6,Client_025,Support Contract,0,Lost,12/16/2024,12/1/2024,25
1611,6,Client_045,Starter Pack,0,Lost,12/18/2024,12/1/2024,60
1612,6,Client_036,Support Contract,0,Lost,12/15/2024,12/1/2024,49
1613,6,Client_009,Support Contract,0,Lost,12/6/2024,12/1/2024,23
1614,6,Client_038,Starter Pack,0,Lost,12/15/2024,12/1/2024,48
1615,6,Client_059,Enterprise Suite,0,Lost,12/12/2024,12/1/2024,54
1616,7,Client_094,Pro License,1183.219971,Won,1/17/2024,1/1/2024,62
1617,7,Client_100,Support Contract,4878.819824,Won,1/1/2024,1/1/2024,60
1618,7,Client_093,Enterprise Suite,4994.149902,Won,1/8/2024,1/1/2024,55
1619,7,Client_050,Pro License,6606.97998,Won,1/22/2024,1/1/2024,82
1620,7,Client_099,Support Contract,705.5800171,Won,1/17/2024,1/1/2024,77
1621,7,Client_042,Consulting Package,6293.040039,Won,1/5/2024,1/1/2024,50
1622,7,Client_015,Enterprise Suite,11990.49023,Won,1/21/2024,1/1/2024,55
1623,7,Client_006,Pro License,990.6699829,Won,1/17/2024,1/1/2024,22
1624,7,Client_026,Enterprise Suite,1356.530029,Won,1/6/2024,1/1/2024,18
1625,7,Client_013,Enterprise Suite,17777.14063,Won,1/16/2024,1/1/2024,38
1626,7,Client_085,Consulting Package,998.5700073,Won,1/19/2024,1/1/2024,63
1627,7,Client_033,Enterprise Suite,9637.339844,Won,1/17/2024,1/1/2024,89
1628,7,Client_078,Enterprise Suite,3390.300049,Won,1/12/2024,1/1/2024,42
1629,7,Client_084,Consulting Package,1420.47998,Won,1/1/2024,1/1/2024,40
1630,7,Client_060,Enterprise Suite,10233.62988,Won,1/27/2024,1/1/2024,24
1631,7,Client_096,Consulting Package,2947.719971,Won,1/12/2024,1/1/2024,85
1632,7,Client_091,Enterprise Suite,3617.419922,Won,1/27/2024,1/1/2024,61
1633,7,Client_068,Enterprise Suite,2226.22998,Won,1/27/2024,1/1/2024,48
1634,7,Client_039,Enterprise Suite,4495.689941,Won,1/24/2024,1/1/2024,23
1635,7,Client_013,Enterprise Suite,893.0999756,Won,1/7/2024,1/1/2024,80
1636,7,Client_069,Consulting Package,2481.22998,Won,1/24/2024,1/1/2024,43
1637,7,Client_068,Pro License,17441.92969,Won,1/7/2024,1/1/2024,38
1638,7,Client_072,Support Contract,1493.459961,Won,1/19/2024,1/1/2024,36
1639,7,Client_099,Support Contract,5348.169922,Won,1/14/2024,1/1/2024,27
1640,7,Client_087,Consulting Package,0,Lost,1/12/2024,1/1/2024,58
1641,7,Client_055,Enterprise Suite,0,Lost,1/22/2024,1/1/2024,24
1642,7,Client_024,Support Contract,0,Lost,1/26/2024,1/1/2024,39
1643,7,Client_044,Pro License,0,Lost,1/17/2024,1/1/2024,48
1644,7,Client_057,Starter Pack,0,Lost,1/20/2024,1/1/2024,34
1645,7,Client_042,Starter Pack,0,Lost,1/18/2024,1/1/2024,40
1646,7,Client_082,Consulting Package,0,Lost,1/25/2024,1/1/2024,60
1647,7,Client_078,Pro License,0,Lost,1/11/2024,1/1/2024,50
1648,7,Client_028,Consulting Package,0,Lost,1/18/2024,1/1/2024,49
1649,7,Client_033,Starter Pack,0,Lost,1/24/2024,1/1/2024,42
1650,7,Client_051,Enterprise Suite,0,Lost,1/15/2024,1/1/2024,60
1651,7,Client_077,Enterprise Suite,17762.9707,Won,2/2/2024,2/1/2024,50
1652,7,Client_039,Enterprise Suite,3068.659912,Won,2/17/2024,2/1/2024,31
1653,7,Client_028,Starter Pack,1366.26001,Won,2/10/2024,2/1/2024,42
1654,7,Client_071,Support Contract,387.3599854,Won,2/1/2024,2/1/2024,49
1655,7,Client_074,Pro License,944,Won,2/18/2024,2/1/2024,87
1656,7,Client_059,Starter Pack,3721.949951,Won,2/4/2024,2/1/2024,18
1657,7,Client_034,Starter Pack,2085.439941,Won,2/5/2024,2/1/2024,31
1658,7,Client_030,Starter Pack,8958.129883,Won,2/19/2024,2/1/2024,45
1659,7,Client_012,Support Contract,2860.23999,Won,2/26/2024,2/1/2024,52
1660,7,Client_028,Enterprise Suite,1451.079956,Won,2/13/2024,2/1/2024,86
1661,7,Client_062,Pro License,4871.779785,Won,2/24/2024,2/1/2024,55
1662,7,Client_013,Support Contract,6225.200195,Won,2/16/2024,2/1/2024,87
1663,7,Client_005,Support Contract,927.4299927,Won,2/21/2024,2/1/2024,52
1664,7,Client_100,Enterprise Suite,930.9500122,Won,2/13/2024,2/1/2024,24
1665,7,Client_045,Consulting Package,189.5800018,Won,2/25/2024,2/1/2024,56
1666,7,Client_099,Pro License,6765.649902,Won,2/14/2024,2/1/2024,29
1667,7,Client_082,Consulting Package,5531.25,Won,2/24/2024,2/1/2024,15
1668,7,Client_068,Enterprise Suite,3266.060059,Won,2/2/2024,2/1/2024,53
1669,7,Client_073,Pro License,9432.990234,Won,2/11/2024,2/1/2024,83
1670,7,Client_090,Pro License,8312.629883,Won,2/11/2024,2/1/2024,78
1671,7,Client_087,Consulting Package,4467.02002,Won,2/5/2024,2/1/2024,20
1672,7,Client_074,Support Contract,10285.55957,Won,2/15/2024,2/1/2024,90
1673,7,Client_056,Starter Pack,1169.469971,Won,2/3/2024,2/1/2024,42
1674,7,Client_019,Pro License,602.2800293,Won,2/26/2024,2/1/2024,64
1675,7,Client_011,Consulting Package,0,Lost,2/11/2024,2/1/2024,50
1676,7,Client_007,Support Contract,0,Lost,2/24/2024,2/1/2024,39
1677,7,Client_011,Consulting Package,0,Lost,2/9/2024,2/1/2024,46
1678,7,Client_100,Pro License,0,Lost,2/14/2024,2/1/2024,22
1679,7,Client_072,Pro License,0,Lost,2/16/2024,2/1/2024,45
1680,7,Client_084,Support Contract,0,Lost,2/13/2024,2/1/2024,26
1681,7,Client_079,Support Contract,0,Lost,2/18/2024,2/1/2024,29
1682,7,Client_010,Starter Pack,0,Lost,2/8/2024,2/1/2024,41
1683,7,Client_088,Support Contract,0,Lost,2/11/2024,2/1/2024,19
1684,7,Client_086,Consulting Package,0,Lost,2/4/2024,2/1/2024,41
1685,7,Client_045,Pro License,0,Lost,2/12/2024,2/1/2024,34
1686,7,Client_077,Enterprise Suite,0,Lost,2/12/2024,2/1/2024,33
1687,7,Client_079,Consulting Package,12095.62988,Won,3/6/2024,3/1/2024,58
1688,7,Client_057,Enterprise Suite,176.0099945,Won,3/20/2024,3/1/2024,32
1689,7,Client_026,Starter Pack,571.0800171,Won,3/27/2024,3/1/2024,43
1690,7,Client_015,Enterprise Suite,2639.110107,Won,3/5/2024,3/1/2024,24
1691,7,Client_037,Enterprise Suite,11910.7002,Won,3/8/2024,3/1/2024,32
1692,7,Client_040,Consulting Package,1666.430054,Won,3/11/2024,3/1/2024,28
1693,7,Client_043,Pro License,3103.399902,Won,3/16/2024,3/1/2024,16
1694,7,Client_028,Pro License,186.1999969,Won,3/24/2024,3/1/2024,82
1695,7,Client_097,Starter Pack,704.1099854,Won,3/18/2024,3/1/2024,80
1696,7,Client_080,Pro License,18920.38086,Won,3/18/2024,3/1/2024,75
1697,7,Client_049,Support Contract,14715.36035,Won,3/23/2024,3/1/2024,16
1698,7,Client_006,Starter Pack,21.71999931,Won,3/22/2024,3/1/2024,81
1699,7,Client_037,Pro License,13298.26953,Won,3/6/2024,3/1/2024,21
1700,7,Client_007,Consulting Package,4469.279785,Won,3/26/2024,3/1/2024,48
1701,7,Client_009,Consulting Package,8876.799805,Won,3/21/2024,3/1/2024,15
1702,7,Client_085,Starter Pack,2659.5,Won,3/22/2024,3/1/2024,48
1703,7,Client_003,Starter Pack,3178.439941,Won,3/28/2024,3/1/2024,27
1704,7,Client_030,Consulting Package,2942.73999,Won,3/28/2024,3/1/2024,63
1705,7,Client_041,Consulting Package,4820.069824,Won,3/17/2024,3/1/2024,26
1706,7,Client_069,Enterprise Suite,659.5900269,Won,3/28/2024,3/1/2024,90
1707,7,Client_065,Consulting Package,133.4499969,Won,3/6/2024,3/1/2024,39
1708,7,Client_006,Pro License,1614,Won,3/18/2024,3/1/2024,16
1709,7,Client_043,Consulting Package,5348.430176,Won,3/17/2024,3/1/2024,53
1710,7,Client_096,Pro License,0,Lost,3/13/2024,3/1/2024,15
1711,7,Client_088,Starter Pack,0,Lost,3/12/2024,3/1/2024,36
1712,7,Client_039,Pro License,0,Lost,3/21/2024,3/1/2024,46
1713,7,Client_008,Starter Pack,0,Lost,3/9/2024,3/1/2024,38
1714,7,Client_004,Support Contract,0,Lost,3/27/2024,3/1/2024,31
1715,7,Client_020,Starter Pack,0,Lost,3/8/2024,3/1/2024,39
1716,7,Client_018,Enterprise Suite,0,Lost,3/22/2024,3/1/2024,60
1717,7,Client_087,Support Contract,513.7999878,Won,4/13/2024,4/1/2024,80
1718,7,Client_054,Pro License,5818.040039,Won,4/28/2024,4/1/2024,43
1719,7,Client_055,Starter Pack,3056.209961,Won,4/19/2024,4/1/2024,33
1720,7,Client_058,Support Contract,10556.83008,Won,4/20/2024,4/1/2024,56
1721,7,Client_084,Pro License,1015.969971,Won,4/5/2024,4/1/2024,40
1722,7,Client_088,Pro License,6146.890137,Won,4/19/2024,4/1/2024,83
1723,7,Client_040,Support Contract,9487.820313,Won,4/28/2024,4/1/2024,31
1724,7,Client_099,Pro License,15076.50977,Won,4/5/2024,4/1/2024,69
1725,7,Client_021,Starter Pack,5990.290039,Won,4/21/2024,4/1/2024,86
1726,7,Client_069,Enterprise Suite,3582.350098,Won,4/3/2024,4/1/2024,85
1727,7,Client_019,Enterprise Suite,5012.25,Won,4/6/2024,4/1/2024,54
1728,7,Client_053,Consulting Package,10587.05957,Won,4/25/2024,4/1/2024,54
1729,7,Client_096,Starter Pack,4404.97998,Won,4/10/2024,4/1/2024,70
1730,7,Client_014,Pro License,160.7899933,Won,4/5/2024,4/1/2024,38
